,Week,DistrictName,DistrictCode,DistrictOrganizationId,Status,Model_Elementary,Model_Middle,Model_High,GradeLevels_Remote_Phasein,StudentGroups_Remote_Phasein,Other_Remote_Phasein,Enrollment_Elementary,FullTimeALE_Elementary,OptOut_Elementary,TypicalInPerson_Elementary,Weekly_Elementary,Enrollment_Middle,FullTimeALE_Middle,OptOut_Middle,TypicalInPerson_Middle,Weekly_Middle,Enrollment_High,FullTimeALE_High,OptOut_High,TypicalInPerson_High,Weekly_High,Sum of Enrollment,Sum of OptOut
4770,5/10/2021,Adna School District,21226,100011,Complete,Typical/Traditional In-Person,Typical/Traditional In-Person,Typical/Traditional In-Person,,,,226,0,7,219,219,159,0,10,75,149,214,4,17,100,193,599,34
4771,5/10/2021,Almira School District,22017,100012,Complete,Typical/Traditional In-Person,Typical/Traditional In-Person,Typical/Traditional In-Person,,,,52,0,0,52,52,21,0,0,21,21,19,0,0,19,19,92,0
4772,5/10/2021,Anacortes School District,29103,100013,Complete,Partial In-Person for All Students,Partial In-Person for All Students,Partial In-Person for All Students,,,,1103,0,129,974,974,620,0,100,520,520,700,65,100,535,535,2423,329
4773,5/10/2021,Arlington School District,31016,100014,Complete,Partial In-Person for All Students,Partial In-Person for All Students,Partial In-Person for All Students,,,,2294,46,271,2023,2023,1282,33,56,1226,1226,1868,0,247,1621,1621,5444,574
4774,5/10/2021,Asotin-Anatone School District,2420,100015,Complete,Typical/Traditional In-Person,Typical/Traditional In-Person,Typical/Traditional In-Person,,,,287,0,7,280,280,146,0,7,139,139,186,0,10,176,176,619,24
4775,5/10/2021,Auburn School District,17408,100016,Complete,Partial In-Person for All Students,Partial In-Person for All Students,Partial In-Person for All Students,"Grade K,Grade 1,Grade 2,Grade 3,Grade 4,Grade 5",,,7364,0,3381,3984,3984,3867,0,1975,1900,1900,5382,24,2707,2616,2616,16613,8063
4776,5/10/2021,Bainbridge Island School District,18303,100017,Complete,Partial In-Person for All Students,Partial In-Person for All Students,Partial In-Person for All Students,,,,1113,0,112,916,916,1118,0,132,935,935,1346,0,217,1123,1123,3577,461
4777,5/10/2021,Battle Ground School District,6119,100018,Complete,Typical/Traditional In-Person,Typical/Traditional In-Person,Typical/Traditional In-Person,,,,4000,100,400,3500,3500,3800,100,380,3400,3420,4000,250,500,3500,3500,11800,1280
4778,5/10/2021,Bellevue School District,17405,100019,Complete,Partial In-Person for All Students,Partial In-Person for All Students,Partial In-Person for All Students,"Grade K,Grade 1,Grade 2,Grade 3,Grade 4,Grade 5",,,8173,0,2892,5281,5281,4783,0,1441,1785,3342,6600,0,2256,2274,4344,19556,6589
4779,5/10/2021,Bellingham School District,37501,100020,Complete,Partial In-Person for All Students,Partial In-Person for All Students,Partial In-Person for All Students,,,,5020,0,714,4479,4479,2559,0,546,1633,2017,3558,0,872,2053,2799,11137,2132
4780,5/10/2021,Benge School District,1122,100021,Complete,Typical/Traditional In-Person,Not Applicable,Not Applicable,,,,16,0,2,14,14,0,0,0,0,0,0,0,0,0,0,16,2
4781,5/10/2021,Bethel School District,27403,100022,Complete,Partial In-Person for All Students,Partial In-Person for All Students,Partial In-Person for All Students,"Grade K,Grade 1,Grade 2,Grade 3,Grade 4,Grade 5,Grade 6,Grade 7,Grade 8,Grade 9",,,9873,330,1225,4633,7289,4871,338,1025,1744,3508,5444,304,973,1996,4167,20188,3223
4782,5/10/2021,Bickleton School District,20203,100023,Complete,Typical/Traditional In-Person,Typical/Traditional In-Person,Typical/Traditional In-Person,,,,51,0,0,51,51,19,0,0,19,19,37,0,0,37,37,107,0
4783,5/10/2021,Blaine School District,37503,100024,Complete,Partial In-Person for All Students,Partial In-Person for All Students,Partial In-Person for All Students,,,,996,37,220,720,720,509,26,124,359,359,652,21,203,421,421,2157,547
4784,5/10/2021,Boistfort School District,21234,100025,Complete,Typical/Traditional In-Person,Typical/Traditional In-Person,Not Applicable,,,,73,0,5,71,68,14,0,1,14,14,0,0,0,0,0,87,6
4785,5/10/2021,Bremerton School District,18100,100026,Complete,Phase-In,Phase-In,Phase-In,"Grade K,Grade 1,Grade 2,Grade 3,Grade 4,Grade 5,Grade 6,Grade 7,Grade 8,Grade 9,Grade 10,Grade 11,Grade 12","English Language Learners,Foster Care,Low Income,Homeless,Section 504,Students with Disabilities",,2086,95,634,745,1458,1005,36,314,349,689,1278,182,465,401,767,4369,1413
4786,5/10/2021,Brewster School District,24111,100027,Complete,Partial In-Person for All Students,Partial In-Person for All Students,Partial In-Person for All Students,,,,404,0,19,355,385,243,0,21,178,222,274,0,14,188,260,921,54
4787,5/10/2021,Bridgeport School District,9075,100028,Complete,Typical/Traditional In-Person,Typical/Traditional In-Person,Typical/Traditional In-Person,,,,322,0,2,320,320,195,0,8,187,187,223,0,0,223,223,740,10
4788,5/10/2021,Brinnon School District,16046,100029,Complete,Typical/Traditional In-Person,Typical/Traditional In-Person,Not Applicable,,,,56,0,0,56,56,34,0,2,32,32,0,0,0,0,0,90,2
4789,5/10/2021,Burlington-Edison School District,29100,100030,Complete,Partial In-Person for All Students,Partial In-Person for All Students,Partial In-Person for All Students,,,,1625,0,300,600,1325,555,0,50,250,505,1117,20,100,550,1117,3297,450
4790,5/10/2021,Camas School District,6117,100031,Complete,Partial In-Person for All Students,Partial In-Person for All Students,Partial In-Person for All Students,,,,2799,0,551,2248,2248,1722,0,280,1432,1432,2432,1,728,1704,1704,6953,1559
4791,5/10/2021,Cape Flattery School District,5401,100032,Complete,Partial In-Person for All Students,Partial In-Person for All Students,Partial In-Person for All Students,,,,266,0,38,228,228,107,0,10,97,97,129,0,24,105,105,502,72
4792,5/10/2021,Carbonado School District,27019,100033,Complete,Partial In-Person for All Students,Partial In-Person for All Students,Not Applicable,,,,131,0,2,129,129,61,0,1,60,60,0,0,0,0,0,192,3
4793,5/10/2021,Cascade School District,4228,100034,Complete,Partial In-Person for All Students,Partial In-Person for All Students,Partial In-Person for All Students,,,,502,56,28,418,418,301,22,44,235,235,370,4,59,307,307,1173,131
4794,5/10/2021,CASHMERE SCHOOL DISTRICT,4222,100035,Complete,Typical/Traditional In-Person,Typical/Traditional In-Person,Typical/Traditional In-Person,,,,553,0,28,515,515,513,0,23,490,490,447,0,30,417,417,1513,81
4795,5/10/2021,Castle Rock School District,8401,100036,Complete,Typical/Traditional In-Person,Typical/Traditional In-Person,Typical/Traditional In-Person,,,,600,0,60,540,540,330,0,50,280,280,400,0,60,340,340,1330,170
4796,5/10/2021,Catalyst Public Schools,18901,106245,Complete,Partial In-Person for All Students,Partial In-Person for All Students,Not Applicable,,,,112,0,25,87,87,56,0,10,46,46,0,0,0,0,0,168,35
4797,5/10/2021,Centerville School District,20215,100037,Complete,Partial In-Person for All Students,Partial In-Person for All Students,Not Applicable,,,,48,0,4,44,0,40,0,1,39,0,0,0,0,0,0,88,5
4798,5/10/2021,Central Kitsap School District,18401,100038,Complete,Partial In-Person for All Students,Partial In-Person for All Students,Partial In-Person for All Students,,,,4725,281,355,4089,4089,2603,90,742,885,1771,3395,60,1318,1008,2017,10723,2415
4799,5/10/2021,Central Valley School District,32356,100039,Complete,Typical/Traditional In-Person,Typical/Traditional In-Person,Typical/Traditional In-Person,,,,6212,0,861,5351,5351,3304,0,532,2772,2772,4178,100,1218,2860,2860,13694,2611
4800,5/10/2021,Centralia School District,21401,100040,Complete,Partial In-Person for All Students,Partial In-Person for All Students,Partial In-Person for All Students,,,,1842,0,350,1480,1480,511,0,153,358,358,969,0,250,719,719,3322,753
4801,5/10/2021,Chehalis School District,21302,100041,Complete,Partial In-Person for All Students,Partial In-Person for All Students,Partial In-Person for All Students,,,,1285,0,182,955,1285,655,3,76,328,655,1094,35,95,607,1094,3034,353
4802,5/10/2021,Cheney School District,32360,100042,Complete,Typical/Traditional In-Person,Typical/Traditional In-Person,Typical/Traditional In-Person,,,,2278,0,469,1809,1809,1252,0,255,997,997,1367,0,475,892,892,4897,1199
4803,5/10/2021,Chewelah School District,33036,100043,Complete,Partial In-Person for All Students,Partial In-Person for All Students,Partial In-Person for All Students,,,,332,60,19,253,253,113,28,2,83,83,244,60,11,91,173,689,32
4804,5/10/2021,Chief Leschi Tribal Compact,27901,106180,Complete,Partial In-Person for All Students,Partial In-Person for All Students,Partial In-Person for All Students,,,,323,0,23,299,299,138,0,40,98,98,172,0,47,124,124,633,110
4805,5/10/2021,Chimacum School District,16049,100044,Complete,Partial In-Person for All Students,Partial In-Person for All Students,Partial In-Person for All Students,,,,376,22,73,284,284,118,11,31,76,76,271,32,120,119,119,765,224
4806,5/10/2021,Clarkston School District,2250,100045,Complete,Typical/Traditional In-Person,Typical/Traditional In-Person,Typical/Traditional In-Person,,,,1232,12,101,1119,1098,379,2,52,325,298,870,104,125,641,493,2481,278
4807,5/10/2021,Cle Elum-Roslyn School District,19404,100046,Complete,Partial In-Person for All Students,Partial In-Person for All Students,Partial In-Person for All Students,,,,367,29,29,338,338,245,17,17,228,228,250,20,20,230,230,862,66
4808,5/10/2021,Clover Park School District,27400,100047,Complete,Partial In-Person for All Students,Partial In-Person for All Students,Partial In-Person for All Students,,,,6141,0,1524,2089,2135,2655,0,941,741,742,2827,67,1352,447,462,11623,3817
4809,5/10/2021,Colfax School District,38300,100048,Complete,Typical/Traditional In-Person,Typical/Traditional In-Person,Typical/Traditional In-Person,,,,276,0,6,276,276,75,0,0,75,75,189,0,0,189,189,540,6
4810,5/10/2021,College Place School District,36250,100049,Complete,Typical/Traditional In-Person,Typical/Traditional In-Person,Typical/Traditional In-Person,,,,695,0,100,595,595,385,0,33,352,352,480,14,60,408,406,1560,193
4811,5/10/2021,Colton School District,38306,100050,Complete,Typical/Traditional In-Person,Typical/Traditional In-Person,Typical/Traditional In-Person,,,,82,0,0,82,82,32,0,0,32,32,42,0,0,42,42,156,0
4812,5/10/2021,Columbia (Stevens) School District,33206,100051,Complete,Typical/Traditional In-Person,Typical/Traditional In-Person,Typical/Traditional In-Person,,,,50,0,5,45,0,15,0,0,15,0,44,0,2,42,0,109,7
4813,5/10/2021,Columbia (Walla Walla) School District,36400,100052,Complete,Partial In-Person for All Students,Partial In-Person for All Students,Partial In-Person for All Students,,,,323,0,7,316,316,178,0,5,173,173,208,0,23,185,185,709,35
4814,5/10/2021,Colville School District,33115,100053,Complete,Typical/Traditional In-Person,Typical/Traditional In-Person,Typical/Traditional In-Person,,,,658,0,42,616,616,398,0,34,364,364,492,3,45,447,447,1548,121
4815,5/10/2021,Concrete School District,29011,100054,Complete,Partial In-Person for All Students,Partial In-Person for All Students,Partial In-Person for All Students,,,,282,0,43,119,120,69,0,14,28,27,135,6,15,77,77,486,72
4816,5/10/2021,Conway School District,29317,100055,Complete,Partial In-Person for All Students,Partial In-Person for All Students,Not Applicable,,,,278,0,36,266,266,156,0,12,156,156,0,0,0,0,0,434,48
4817,5/10/2021,Coulee-Hartline School District,13151,100057,Complete,Typical/Traditional In-Person,Typical/Traditional In-Person,Typical/Traditional In-Person,,,,83,0,2,81,81,47,0,0,47,47,71,0,2,69,69,201,4
4818,5/10/2021,Coupeville School District,15204,100058,Complete,Partial In-Person for All Students,Partial In-Person for All Students,Partial In-Person for All Students,,,,446,0,109,337,337,206,0,37,85,169,265,0,96,85,169,917,242
4819,5/10/2021,Crescent School District,5313,100059,Complete,Partial In-Person for All Students,Partial In-Person for All Students,Partial In-Person for All Students,,,,178,97,4,77,77,81,26,6,49,50,64,0,10,55,55,323,20
4820,5/10/2021,Cusick School District,26059,100062,Complete,Typical/Traditional In-Person,Typical/Traditional In-Person,Typical/Traditional In-Person,,,,141,25,30,92,86,67,14,8,45,45,70,0,3,67,67,278,41
4821,5/10/2021,Damman School District,19007,100063,Complete,Typical/Traditional In-Person,Not Applicable,Not Applicable,,,,43,0,3,40,40,0,0,0,0,0,0,0,0,0,0,43,3
4822,5/10/2021,Davenport School District,22207,100065,Complete,Partial In-Person for All Students,Partial In-Person for All Students,Partial In-Person for All Students,,,,237,0,6,231,231,127,0,4,123,123,162,0,4,158,158,526,14
4823,5/10/2021,Dayton School District,7002,100066,Complete,Typical/Traditional In-Person,Typical/Traditional In-Person,Typical/Traditional In-Person,,,,173,0,8,165,165,98,0,10,88,88,114,0,10,104,104,385,28
4824,5/10/2021,Deer Park School District,32414,100067,Complete,Typical/Traditional In-Person,Typical/Traditional In-Person,Typical/Traditional In-Person,,,,1091,0,170,921,921,630,0,83,547,547,789,0,62,727,727,2510,315
4825,5/10/2021,Dieringer School District,27343,100068,Complete,Typical/Traditional In-Person,Partial In-Person for All Students,Not Applicable,,,,888,0,124,762,762,474,0,70,202,405,0,0,0,0,0,1362,194
4826,5/10/2021,Dixie School District,36101,100069,Complete,Typical/Traditional In-Person,Not Applicable,Not Applicable,,,,29,0,1,28,0,0,0,0,0,0,0,0,0,0,0,29,1
4827,5/10/2021,East Valley School District (Spokane),32361,100070,Complete,Typical/Traditional In-Person,Typical/Traditional In-Person,Typical/Traditional In-Person,,,,1914,158,267,1489,1489,623,75,42,506,506,1086,259,0,827,827,3623,309
4828,5/10/2021,East Valley School District (Yakima),39090,100071,Complete,Partial In-Person for All Students,Partial In-Person for All Students,Partial In-Person for All Students,,,,1488,0,82,1406,1406,795,0,131,664,664,909,5,232,689,724,3192,445
4829,5/10/2021,Eastmont School District,9206,100072,Complete,Typical/Traditional In-Person,Typical/Traditional In-Person,Typical/Traditional In-Person,,,,2078,213,0,1920,0,1449,96,0,1353,0,2266,206,0,2060,0,5793,0
4830,5/10/2021,Easton School District,19028,100073,Complete,Partial In-Person for All Students,Partial In-Person for All Students,Partial In-Person for All Students,,,,44,0,3,41,41,21,0,2,19,19,24,0,0,24,24,89,5
4831,5/10/2021,Eatonville School District,27404,100074,Complete,Typical/Traditional In-Person,Partial In-Person for All Students,Partial In-Person for All Students,,,,755,83,0,336,672,462,23,0,220,439,522,19,0,270,502,1739,0
4832,5/10/2021,Edmonds School District,31015,100075,Complete,Small Groups + Remote,Small Groups + Remote,Small Groups + Remote,,"English Language Learners,Low Income,Homeless,Section 504,Students with Disabilities",,10568,361,3685,6773,6773,3209,127,1030,1786,1786,6596,402,3197,3250,3250,20373,7912
4833,5/10/2021,Ellensburg School District,19401,100076,Complete,Typical/Traditional In-Person,Typical/Traditional In-Person,Typical/Traditional In-Person,,,,1400,0,300,1000,1000,800,0,200,500,500,850,40,250,600,600,3050,750
4834,5/10/2021,Elma School District,14068,100077,Complete,Partial In-Person for All Students,Partial In-Person for All Students,Partial In-Person for All Students,,,,620,0,40,600,620,340,0,25,325,340,490,0,30,445,460,1450,95
4835,5/10/2021,Endicott School District,38308,100078,Complete,Typical/Traditional In-Person,Typical/Traditional In-Person,Not Applicable,,,,37,0,0,37,37,46,0,0,46,46,0,0,0,0,0,83,0
4836,5/10/2021,Entiat School District,4127,100079,Complete,Typical/Traditional In-Person,Typical/Traditional In-Person,Typical/Traditional In-Person,,,,143,0,0,143,143,82,0,0,82,82,82,0,0,82,82,307,0
4837,5/10/2021,Enumclaw School District,17216,100080,Complete,Typical/Traditional In-Person,Typical/Traditional In-Person,Partial In-Person for All Students,,,,1762,0,208,1554,1554,984,0,171,813,813,1186,0,416,770,770,3932,795
4838,5/10/2021,Ephrata School District,13165,100081,Complete,Partial In-Person for All Students,Partial In-Person for All Students,Partial In-Person for All Students,,,,1308,0,111,1197,1197,444,0,74,370,358,830,3,211,616,616,2582,396
4839,5/10/2021,Everett School District,31002,100083,Complete,Phase-In,Phase-In,Phase-In,"Grade K,Grade 1,Grade 2,Grade 3,Grade 4,Grade 5,Grade 6,Grade 7,Grade 8,Grade 9,Grade 10,Grade 11,Grade 12",,,9331,0,4805,2608,5000,4684,0,1993,1436,2690,5113,0,2603,1565,2872,19128,9401
4840,5/10/2021,Evergreen School District (Clark),6114,100084,Complete,Partial In-Person for All Students,Partial In-Person for All Students,Partial In-Person for All Students,,,,9776,0,2402,4230,7430,5660,0,1875,1884,3776,7836,0,3339,2284,4503,23272,7616
4841,5/10/2021,Evergreen School District (Stevens),33205,100085,Complete,Typical/Traditional In-Person,Not Applicable,Not Applicable,,,,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0
4842,5/10/2021,Federal Way School District,17210,100086,Complete,Partial In-Person for All Students,Partial In-Person for All Students,Partial In-Person for All Students,,,,9134,30,5315,3669,3669,5108,89,3456,1509,1509,5911,265,4615,1739,1739,20153,13386
4843,5/10/2021,Ferndale School District,37502,100087,Complete,Typical/Traditional In-Person,Typical/Traditional In-Person,Typical/Traditional In-Person,,,,1916,14,402,1500,1500,1048,6,242,800,800,1364,28,334,1002,1002,4328,978
4844,5/10/2021,Fife School District,27417,100088,Complete,Phase-In,Phase-In,Phase-In,"Grade K,Grade 1,Grade 2,Grade 3,Grade 4,Grade 5,Grade 6,Grade 7,Grade 8,Grade 9,Grade 10,Grade 11,Grade 12",,,1683,0,599,542,1084,874,0,279,298,595,1170,6,453,359,717,3727,1331
4845,5/10/2021,Finley School District,3053,100089,Complete,Partial In-Person for All Students,Partial In-Person for All Students,Partial In-Person for All Students,,,,371,0,10,361,361,220,0,10,215,215,279,0,12,265,265,870,32
4846,5/10/2021,Franklin Pierce School District,27402,100090,Complete,Partial In-Person for All Students,Partial In-Person for All Students,Partial In-Person for All Students,,,,3396,0,830,2266,2566,1824,0,502,692,1322,2224,0,697,896,1527,7444,2029
4847,5/10/2021,Freeman School District,32358,100091,Complete,Typical/Traditional In-Person,Typical/Traditional In-Person,Typical/Traditional In-Person,,,,282,2,10,275,275,238,0,10,228,228,300,2,35,265,265,820,55
4848,5/10/2021,Garfield School District,38302,100092,Complete,Typical/Traditional In-Person,Typical/Traditional In-Person,Not Applicable,,,,50,0,2,48,48,58,0,4,54,54,84,0,6,78,78,192,12
4849,5/10/2021,Glenwood School District,20401,100093,Complete,Typical/Traditional In-Person,Typical/Traditional In-Person,Typical/Traditional In-Person,,,,24,0,0,24,24,22,0,0,22,22,19,0,0,19,19,65,0
4850,5/10/2021,Goldendale School District,20404,100094,Complete,Partial In-Person for All Students,Partial In-Person for All Students,Partial In-Person for All Students,,,,610,334,25,128,260,755,527,28,100,200,830,555,15,135,270,2195,68
4851,5/10/2021,Grand Coulee Dam School District,13301,100095,Complete,Partial In-Person for All Students,Partial In-Person for All Students,Partial In-Person for All Students,,,,330,0,47,283,283,125,2,24,99,99,255,37,60,165,165,710,131
4852,5/10/2021,Grandview School District,39200,100096,Complete,Typical/Traditional In-Person,Phase-In,Phase-In,"Grade K,Grade 1,Grade 2,Grade 3,Grade 4,Grade 5,Grade 6,Grade 7,Grade 8,Grade 9,Grade 10,Grade 11,Grade 12",,,1669,0,183,1433,1433,895,0,450,425,455,1015,30,432,551,2204,3579,1065
4853,5/10/2021,Granger School District,39204,100097,Complete,Partial In-Person for All Students,Partial In-Person for All Students,Partial In-Person for All Students,,,,527,0,69,458,458,461,0,99,362,362,439,0,83,355,355,1427,251
4854,5/10/2021,Granite Falls School District,31332,100098,Complete,Partial In-Person for All Students,Partial In-Person for All Students,Partial In-Person for All Students,"Grade K,Grade 1,Grade 2,Grade 3",,,860,0,0,430,860,491,0,0,245,491,647,19,0,314,628,1998,0
4855,5/10/2021,Grapeview School District,23054,100099,Complete,Partial In-Person for All Students,Partial In-Person for All Students,Not Applicable,,,,125,0,18,107,107,66,0,13,53,53,0,0,0,0,0,191,31
4856,5/10/2021,Great Northern School District,32312,100100,Complete,Partial In-Person for All Students,Not Applicable,Not Applicable,,,,40,0,2,38,38,0,0,0,0,0,0,0,0,0,0,40,2
4857,5/10/2021,Green Mountain School District,6103,100101,Complete,Partial In-Person for All Students,Partial In-Person for All Students,Not Applicable,,,,119,0,0,119,119,39,0,1,38,38,0,0,0,0,0,158,1
4858,5/10/2021,Griffin School District,34324,100102,Complete,Typical/Traditional In-Person,Partial In-Person for All Students,Not Applicable,,,,366,0,0,350,350,228,0,0,100,200,0,0,0,0,0,594,0
4859,5/10/2021,Highland School District,39203,100104,Complete,Partial In-Person for All Students,Partial In-Person for All Students,Partial In-Person for All Students,,,,562,0,29,530,510,186,0,16,170,170,358,0,53,305,305,1106,98
4860,5/10/2021,Highline School District,17401,100105,Complete,Partial In-Person for All Students,Partial In-Person for All Students,Partial In-Person for All Students,"Grade K,Grade 1,Grade 2,Grade 3",,,8847,0,5100,3711,3711,4111,0,2211,946,1892,5824,19,35460,1179,2357,18782,42771
4861,5/10/2021,Hockinson School District,6098,100106,Complete,Typical/Traditional In-Person,Partial In-Person for All Students,Partial In-Person for All Students,,,,752,0,144,608,612,467,0,81,386,386,612,0,206,411,411,1831,431
4862,5/10/2021,Hood Canal School District,23404,100107,Complete,Partial In-Person for All Students,Partial In-Person for All Students,Not Applicable,,,,185,0,37,148,148,106,0,17,89,89,0,0,0,0,0,291,54
4863,5/10/2021,Hoquiam School District,14028,100108,Complete,Partial In-Person for All Students,Partial In-Person for All Students,Partial In-Person for All Students,,Students with Disabilities,,659,20,143,516,516,340,48,74,266,266,541,68,156,385,385,1540,373
4864,5/10/2021,Impact | Puget Sound Elementary,17911,106096,Complete,Partial In-Person for All Students,Not Applicable,Not Applicable,,,,406,0,238,168,168,0,0,0,0,0,0,0,0,0,0,406,238
4865,5/10/2021,Impact | Salish Sea Elementary,17916,106254,Complete,Partial In-Person for All Students,Not Applicable,Not Applicable,,,,122,0,82,40,40,0,0,0,0,0,0,0,0,0,0,122,82
4866,5/10/2021,Index School District,31063,100110,Complete,Partial In-Person for All Students,Partial In-Person for All Students,Not Applicable,,Students with Disabilities,,21,0,0,21,21,2,0,0,2,2,0,0,0,0,0,23,0
4867,5/10/2021,Innovation Charter School,0,0,Complete,Not Applicable,Typical/Traditional In-Person,Not Applicable,,,,0,0,0,0,0,56,0,2,54,54,0,0,0,0,0,56,2
4868,5/10/2021,Issaquah School District,17411,100111,Complete,Partial In-Person for All Students,Partial In-Person for All Students,Partial In-Person for All Students,,,,8610,0,4051,4555,4555,4941,0,428,2634,4923,6321,0,1008,3066,5728,19872,5487
4869,5/10/2021,Kalama School District,8402,100113,Complete,Partial In-Person for All Students,Partial In-Person for All Students,Partial In-Person for All Students,,,,485,0,24,461,461,246,0,23,112,223,271,15,34,112,224,1002,81
4870,5/10/2021,Keller School District,10003,100114,Complete,Partial In-Person for All Students,Not Applicable,Not Applicable,,,,36,1,1,35,35,0,0,0,0,0,0,0,0,0,0,36,1
4871,5/10/2021,Kelso School District,8458,100115,Complete,Typical/Traditional In-Person,Typical/Traditional In-Person,Typical/Traditional In-Person,,,,1852,207,11,1852,1852,1002,140,5,1002,1002,1318,174,102,1318,1318,4172,118
4872,5/10/2021,Kennewick School District,3017,100116,Complete,Typical/Traditional In-Person,Typical/Traditional In-Person,Typical/Traditional In-Person,,,,8612,284,544,7784,7784,4343,133,439,3771,3771,6012,155,691,5166,5166,18967,1674
4873,5/10/2021,Kent School District,17415,100117,Complete,Partial In-Person for All Students,Partial In-Person for All Students,Partial In-Person for All Students,,,,13819,0,6654,7165,7165,4022,0,2261,1761,1761,7593,299,5057,2537,2537,25434,13972
4874,5/10/2021,Kettle Falls School District,33212,100118,Complete,Typical/Traditional In-Person,Typical/Traditional In-Person,Typical/Traditional In-Person,,,,244,0,0,244,244,220,0,0,220,220,526,296,0,229,229,990,0
4875,5/10/2021,Kiona-Benton City School District,3052,100119,Complete,Typical/Traditional In-Person,Typical/Traditional In-Person,Typical/Traditional In-Person,,,,627,0,97,530,530,332,0,10,323,323,392,0,22,370,370,1351,129
4876,5/10/2021,Kittitas School District,19403,100120,Complete,Typical/Traditional In-Person,Phase-In,Phase-In,"Grade K,Grade 1,Grade 2,Grade 3,Grade 4,Grade 5,Grade 6,Grade 7,Grade 8,Grade 9,Grade 10,Grade 11,Grade 12",,,244,0,6,238,238,145,0,8,128,9,227,0,51,107,30,616,65
4877,5/10/2021,Klickitat School District,20402,100121,Complete,Typical/Traditional In-Person,Typical/Traditional In-Person,Typical/Traditional In-Person,,,,35,0,0,35,35,21,0,0,21,21,19,0,0,19,19,75,0
4878,5/10/2021,La Center School District,6101,100122,Complete,Typical/Traditional In-Person,Typical/Traditional In-Person,Typical/Traditional In-Person,,,,669,45,45,624,624,408,43,43,365,365,489,74,74,415,415,1566,162
4879,5/10/2021,La Conner School District,29311,100123,Complete,Partial In-Person for All Students,Partial In-Person for All Students,Partial In-Person for All Students,,,,244,0,44,200,200,137,0,37,100,100,227,12,80,135,135,608,161
4880,5/10/2021,LaCrosse School District,38126,100124,Complete,Typical/Traditional In-Person,Typical/Traditional In-Person,Typical/Traditional In-Person,,,,40,0,0,40,40,19,0,0,19,19,23,0,1,22,22,82,1
4881,5/10/2021,Lake Chelan School District,4129,100125,Complete,Partial In-Person for All Students,Partial In-Person for All Students,Partial In-Person for All Students,,,,518,0,16,501,501,296,0,30,266,266,468,0,36,432,432,1282,82
4882,5/10/2021,Lake Quinault School District,14097,100211,Complete,Typical/Traditional In-Person,Typical/Traditional In-Person,Typical/Traditional In-Person,,,,81,0,5,67,67,46,0,2,42,42,48,0,2,42,42,175,9
4883,5/10/2021,Lake Stevens School District,31004,100126,Complete,Partial In-Person for All Students,Partial In-Person for All Students,Partial In-Person for All Students,,"English Language Learners,Foster Care,Low Income,Homeless,Section 504,Students with Disabilities",,4035,0,891,3102,3102,2254,0,632,1655,1655,2586,0,946,1795,1795,8875,2469
4884,5/10/2021,Lake Washington School District,17414,100127,Complete,Partial In-Person for All Students,Partial In-Person for All Students,Partial In-Person for All Students,,,,14642,20,6966,7709,0,7230,17,3020,4231,0,8515,14,4168,4371,0,30387,14154
4885,5/10/2021,Lakewood School District,31306,100128,Complete,Typical/Traditional In-Person,Typical/Traditional In-Person,Partial In-Person for All Students,,,,820,0,134,1029,1029,620,0,57,563,563,803,0,81,361,722,2243,272
4886,5/10/2021,Lamont School District,38264,100129,Complete,Not Applicable,Partial In-Person for All Students,Not Applicable,,,,0,0,0,0,0,40,0,4,36,36,0,0,0,0,0,40,4
4887,5/10/2021,Liberty School District,32362,100130,Complete,Typical/Traditional In-Person,Typical/Traditional In-Person,Typical/Traditional In-Person,,,,224,0,3,221,221,139,0,9,130,130,169,3,9,160,160,532,21
4888,5/10/2021,Lind School District,1158,100131,Complete,Partial In-Person for All Students,Partial In-Person for All Students,Partial In-Person for All Students,,,,104,0,8,96,96,50,0,6,44,44,52,0,10,42,42,206,24
4889,5/10/2021,Longview School District,8122,100132,Complete,Typical/Traditional In-Person,Typical/Traditional In-Person,Typical/Traditional In-Person,,,,2726,0,150,2576,2576,1531,25,150,1456,1406,1879,50,150,1679,1729,6136,450
4890,5/10/2021,Loon Lake School District,33183,100133,Complete,Partial In-Person for All Students,Not Applicable,Not Applicable,,,,108,0,4,104,102,0,0,0,0,0,0,0,0,0,0,108,4
4891,5/10/2021,Lopez School District,28144,100134,Complete,Partial In-Person for All Students,Partial In-Person for All Students,Partial In-Person for All Students,"Grade K,Grade 1,Grade 2,Grade 3,Grade 4,Grade 5",,,112,6,8,86,100,67,5,12,48,52,56,3,10,40,45,235,30
4892,5/10/2021,Lumen Public School,32903,106257,Complete,Not Applicable,Not Applicable,Partial In-Person for All Students,,,,0,0,0,0,0,0,0,0,0,0,44,0,8,36,36,44,8
4893,5/10/2021,Lyle School District,20406,100135,Complete,Typical/Traditional In-Person,Partial In-Person for All Students,Partial In-Person for All Students,,,,101,0,3,98,98,46,0,3,38,43,64,0,17,35,47,211,23
4894,5/10/2021,Lynden School District,37504,100136,Complete,Partial In-Person for All Students,Partial In-Person for All Students,Partial In-Person for All Students,,,,1492,46,122,1370,1370,732,27,75,675,675,1067,15,129,938,938,3291,326
