,Week,DistrictName,Model_Elementary,Model_Middle,Model_High,GradeLevels_Remote_Phasein,StudentGroups_Remote_Phasein,Other_Remote_Phasein,Enrollment_Elementary,FullTimeALE_Elementary,OptOut_Elementary,TypicalInPerson_Elementary,Weekly_Elementary,Enrollment_Middle,FullTimeALE_Middle,OptOut_Middle,TypicalInPerson_Middle,Weekly_Middle,Enrollment_High,FullTimeALE_High,OptOut_High,TypicalInPerson_High,Weekly_High,Sum of Enrollment,Sum of OptOut,Rate of OptOut,OrganizationLevel,County,All Students,Female,Gender X,Male,American Indian/ Alaskan Native,Asian,Black/ African American,Hispanic/ Latino of any race(s),Native Hawaiian/ Other Pacific Islander,Two or More Races,White,English Language Learners,Highly Capable,Homeless,Low-Income,Migrant,Military Parent,Mobile,Section 504,Students with Disabilities,Non-English Language Learners,Non-Highly Capable,Non-Homeless,Non-Low Income,Non Migrant,Non Military Parent,Non Mobile,Non Section 504,Students without Disabilities,Percent Low-income,Percent Non-Low Income,Percent Homeless,Percent Non-Homeless
4689,3/15/2021,Highland School District,Partial In-Person for All Students,Partial In-Person for All Students,Partial In-Person for All Students,,,,555,0,33,482,502,186,0,16,170,170,360,0,52,308,308,1101,101,0.09,District,Yakima,1105,526,9,570,1,2,3,862,0,11,226,295,30,26,868,123,2,39,31,142,810,1075,1079,237,982,1103,1066,1074,963,0.79,0.21,0.02,0.98
4690,3/22/2021,Highland School District,Partial In-Person for All Students,Partial In-Person for All Students,Partial In-Person for All Students,,,,555,0,33,482,502,187,0,16,171,171,360,0,52,308,308,1102,101,0.09,District,Yakima,1105,526,9,570,1,2,3,862,0,11,226,295,30,26,868,123,2,39,31,142,810,1075,1079,237,982,1103,1066,1074,963,0.79,0.21,0.02,0.98
4691,3/29/2021,Highland School District,Partial In-Person for All Students,Partial In-Person for All Students,Partial In-Person for All Students,,,,555,0,33,482,502,187,0,16,171,171,360,0,52,308,308,1102,101,0.09,District,Yakima,1105,526,9,570,1,2,3,862,0,11,226,295,30,26,868,123,2,39,31,142,810,1075,1079,237,982,1103,1066,1074,963,0.79,0.21,0.02,0.98
4692,4/12/2021,Highland School District,Partial In-Person for All Students,Partial In-Person for All Students,Partial In-Person for All Students,,,,554,0,32,482,502,186,0,16,170,170,360,0,52,308,308,1100,100,0.09,District,Yakima,1105,526,9,570,1,2,3,862,0,11,226,295,30,26,868,123,2,39,31,142,810,1075,1079,237,982,1103,1066,1074,963,0.79,0.21,0.02,0.98
4693,4/19/2021,Highland School District,Partial In-Person for All Students,Partial In-Person for All Students,Partial In-Person for All Students,,,,556,0,31,485,505,186,0,16,170,170,359,0,52,307,307,1101,99,0.09,District,Yakima,1105,526,9,570,1,2,3,862,0,11,226,295,30,26,868,123,2,39,31,142,810,1075,1079,237,982,1103,1066,1074,963,0.79,0.21,0.02,0.98
4694,4/26/2021,Highland School District,Partial In-Person for All Students,Partial In-Person for All Students,Partial In-Person for All Students,,,,556,0,31,485,505,186,0,16,170,170,359,0,52,307,307,1101,99,0.09,District,Yakima,1105,526,9,570,1,2,3,862,0,11,226,295,30,26,868,123,2,39,31,142,810,1075,1079,237,982,1103,1066,1074,963,0.79,0.21,0.02,0.98
4695,5/3/2021,Highland School District,Partial In-Person for All Students,Partial In-Person for All Students,Partial In-Person for All Students,,,,560,0,29,528,508,186,0,16,170,170,358,0,52,306,306,1104,97,0.09,District,Yakima,1105,526,9,570,1,2,3,862,0,11,226,295,30,26,868,123,2,39,31,142,810,1075,1079,237,982,1103,1066,1074,963,0.79,0.21,0.02,0.98
4696,5/10/2021,Highland School District,Partial In-Person for All Students,Partial In-Person for All Students,Partial In-Person for All Students,,,,562,0,29,530,510,186,0,16,170,170,358,0,53,305,305,1106,98,0.09,District,Yakima,1105,526,9,570,1,2,3,862,0,11,226,295,30,26,868,123,2,39,31,142,810,1075,1079,237,982,1103,1066,1074,963,0.79,0.21,0.02,0.98
4697,5/17/2021,Highland School District,Partial In-Person for All Students,Partial In-Person for All Students,Partial In-Person for All Students,,,,563,0,28,532,512,186,0,15,171,171,358,0,53,305,305,1107,96,0.09,District,Yakima,1105,526,9,570,1,2,3,862,0,11,226,295,30,26,868,123,2,39,31,142,810,1075,1079,237,982,1103,1066,1074,963,0.79,0.21,0.02,0.98
4698,5/24/2021,Highland School District,Typical/Traditional In-Person,Typical/Traditional In-Person,Typical/Traditional In-Person,,,,563,0,16,544,524,186,0,15,171,171,357,0,53,304,304,1106,84,0.08,District,Yakima,1105,526,9,570,1,2,3,862,0,11,226,295,30,26,868,123,2,39,31,142,810,1075,1079,237,982,1103,1066,1074,963,0.79,0.21,0.02,0.98
4699,5/31/2021,Highland School District,Typical/Traditional In-Person,Typical/Traditional In-Person,Typical/Traditional In-Person,,,,563,0,16,544,524,186,0,15,171,171,357,0,53,304,304,1106,84,0.08,District,Yakima,1105,526,9,570,1,2,3,862,0,11,226,295,30,26,868,123,2,39,31,142,810,1075,1079,237,982,1103,1066,1074,963,0.79,0.21,0.02,0.98
4700,1/25/2021,Hood Canal School District,Small Groups + Remote,Small Groups + Remote,Not Applicable,,"English Language Learners,Students with Disabilities",,187,0,0,8,9,104,0,0,1,3,0,0,0,0,0,291,0,0,District,Mason,313,137,0,176,65,0,0,53,0,54,141,11,4,16,238,21,5,17,11,42,302,309,297,75,292,308,296,302,271,0.76,0.24,0.05,0.95
4701,2/1/2021,Hood Canal School District,Small Groups + Remote,Small Groups + Remote,Not Applicable,,"English Language Learners,Students with Disabilities",,189,0,0,8,9,104,0,0,1,3,0,0,0,0,0,293,0,0,District,Mason,313,137,0,176,65,0,0,53,0,54,141,11,4,16,238,21,5,17,11,42,302,309,297,75,292,308,296,302,271,0.76,0.24,0.05,0.95
4702,2/8/2021,Hood Canal School District,Small Groups + Remote,Small Groups + Remote,Not Applicable,,"English Language Learners,Students with Disabilities",,189,0,0,16,16,103,0,0,8,8,0,0,0,0,0,292,0,0,District,Mason,313,137,0,176,65,0,0,53,0,54,141,11,4,16,238,21,5,17,11,42,302,309,297,75,292,308,296,302,271,0.76,0.24,0.05,0.95
4703,2/15/2021,Hood Canal School District,Small Groups + Remote,Small Groups + Remote,Not Applicable,,"English Language Learners,Students with Disabilities",,190,0,0,14,14,104,0,0,8,8,0,0,0,0,0,294,0,0,District,Mason,313,137,0,176,65,0,0,53,0,54,141,11,4,16,238,21,5,17,11,42,302,309,297,75,292,308,296,302,271,0.76,0.24,0.05,0.95
4704,2/22/2021,Hood Canal School District,Small Groups + Remote,Small Groups + Remote,Not Applicable,,"English Language Learners,Students with Disabilities",,183,0,0,14,14,104,0,0,8,8,0,0,0,0,0,287,0,0,District,Mason,313,137,0,176,65,0,0,53,0,54,141,11,4,16,238,21,5,17,11,42,302,309,297,75,292,308,296,302,271,0.76,0.24,0.05,0.95
4705,3/1/2021,Hood Canal School District,Small Groups + Remote,Small Groups + Remote,Not Applicable,,"English Language Learners,Students with Disabilities",,184,0,0,15,15,104,0,0,9,9,0,0,0,0,0,288,0,0,District,Mason,313,137,0,176,65,0,0,53,0,54,141,11,4,16,238,21,5,17,11,42,302,309,297,75,292,308,296,302,271,0.76,0.24,0.05,0.95
4706,3/8/2021,Hood Canal School District,Small Groups + Remote,Small Groups + Remote,Not Applicable,,"English Language Learners,Students with Disabilities",,184,0,0,15,15,104,0,0,9,9,0,0,0,0,0,288,0,0,District,Mason,313,137,0,176,65,0,0,53,0,54,141,11,4,16,238,21,5,17,11,42,302,309,297,75,292,308,296,302,271,0.76,0.24,0.05,0.95
4707,3/15/2021,Hood Canal School District,Phase-In,Small Groups + Remote,Not Applicable,"Grade K,Grade 1,Grade 2","English Language Learners,Students with Disabilities,Other - Write In (Required)",Siblings of K-2 grade band,184,0,19,107,107,104,0,0,34,34,0,0,0,0,0,288,19,0.07,District,Mason,313,137,0,176,65,0,0,53,0,54,141,11,4,16,238,21,5,17,11,42,302,309,297,75,292,308,296,302,271,0.76,0.24,0.05,0.95
4708,3/22/2021,Hood Canal School District,Phase-In,Small Groups + Remote,Not Applicable,"Grade K,Grade 1,Grade 2","English Language Learners,Students with Disabilities,Other - Write In (Required)",K-2 and their siblings,183,0,18,107,107,104,0,0,35,35,0,0,0,0,0,287,18,0.06,District,Mason,313,137,0,176,65,0,0,53,0,54,141,11,4,16,238,21,5,17,11,42,302,309,297,75,292,308,296,302,271,0.76,0.24,0.05,0.95
4709,3/29/2021,Hood Canal School District,Phase-In,Small Groups + Remote,Not Applicable,"Grade K,Grade 1,Grade 2,Grade 3,Grade 4,Grade 5","English Language Learners,Students with Disabilities,Other - Write In (Required)",K-5 and their siblings,184,0,44,140,140,105,0,0,52,52,0,0,0,0,0,289,44,0.15,District,Mason,313,137,0,176,65,0,0,53,0,54,141,11,4,16,238,21,5,17,11,42,302,309,297,75,292,308,296,302,271,0.76,0.24,0.05,0.95
4710,4/12/2021,Hood Canal School District,Partial In-Person for All Students,Partial In-Person for All Students,Not Applicable,,,,188,0,45,143,143,105,0,18,86,86,0,0,0,0,0,293,63,0.22,District,Mason,313,137,0,176,65,0,0,53,0,54,141,11,4,16,238,21,5,17,11,42,302,309,297,75,292,308,296,302,271,0.76,0.24,0.05,0.95
4711,4/19/2021,Hood Canal School District,Partial In-Person for All Students,Partial In-Person for All Students,Not Applicable,,,,188,0,40,148,148,106,0,18,88,88,0,0,0,0,0,294,58,0.2,District,Mason,313,137,0,176,65,0,0,53,0,54,141,11,4,16,238,21,5,17,11,42,302,309,297,75,292,308,296,302,271,0.76,0.24,0.05,0.95
4712,4/26/2021,Hood Canal School District,Partial In-Person for All Students,Partial In-Person for All Students,Not Applicable,,,,185,0,37,148,148,106,0,18,88,88,0,0,0,0,0,291,55,0.19,District,Mason,313,137,0,176,65,0,0,53,0,54,141,11,4,16,238,21,5,17,11,42,302,309,297,75,292,308,296,302,271,0.76,0.24,0.05,0.95
4713,5/3/2021,Hood Canal School District,Partial In-Person for All Students,Partial In-Person for All Students,Not Applicable,,,,185,0,37,148,148,106,0,18,88,88,0,0,0,0,0,291,55,0.19,District,Mason,313,137,0,176,65,0,0,53,0,54,141,11,4,16,238,21,5,17,11,42,302,309,297,75,292,308,296,302,271,0.76,0.24,0.05,0.95
4714,5/10/2021,Hood Canal School District,Partial In-Person for All Students,Partial In-Person for All Students,Not Applicable,,,,185,0,37,148,148,106,0,17,89,89,0,0,0,0,0,291,54,0.19,District,Mason,313,137,0,176,65,0,0,53,0,54,141,11,4,16,238,21,5,17,11,42,302,309,297,75,292,308,296,302,271,0.76,0.24,0.05,0.95
4715,5/17/2021,Hood Canal School District,Partial In-Person for All Students,Partial In-Person for All Students,Not Applicable,,,,184,0,36,148,148,105,0,16,89,89,0,0,0,0,0,289,52,0.18,District,Mason,313,137,0,176,65,0,0,53,0,54,141,11,4,16,238,21,5,17,11,42,302,309,297,75,292,308,296,302,271,0.76,0.24,0.05,0.95
4716,5/24/2021,Hood Canal School District,Partial In-Person for All Students,Partial In-Person for All Students,Not Applicable,,,,183,0,36,147,147,105,0,16,89,89,0,0,0,0,0,288,52,0.18,District,Mason,313,137,0,176,65,0,0,53,0,54,141,11,4,16,238,21,5,17,11,42,302,309,297,75,292,308,296,302,271,0.76,0.24,0.05,0.95
4717,5/31/2021,Hood Canal School District,Partial In-Person for All Students,Partial In-Person for All Students,Not Applicable,,,,183,0,36,147,147,106,0,16,90,90,0,0,0,0,0,289,52,0.18,District,Mason,313,137,0,176,65,0,0,53,0,54,141,11,4,16,238,21,5,17,11,42,302,309,297,75,292,308,296,302,271,0.76,0.24,0.05,0.95
4718,1/25/2021,Hoquiam School District,Small Groups + Remote,Small Groups + Remote,Small Groups + Remote,,Students with Disabilities,,642,0,0,0,0,321,0,0,0,0,410,0,0,0,0,1373,0,0,District,Grays Harbor,1583,748,4,831,76,10,20,331,1,125,1020,99,0,56,1183,22,4,49,44,279,1484,1583,1527,400,1561,1579,1534,1539,1304,0.75,0.25,0.04,0.96
4719,2/15/2021,Hoquiam School District,Small Groups + Remote,Small Groups + Remote,Small Groups + Remote,,"English Language Learners,Foster Care,Low Income,Homeless,Migrant,Section 504,Students with Disabilities,Other - Write In (Required)",CTE,642,642,620,20,20,321,321,311,10,10,410,410,410,20,20,1373,1341,0.98,District,Grays Harbor,1583,748,4,831,76,10,20,331,1,125,1020,99,0,56,1183,22,4,49,44,279,1484,1583,1527,400,1561,1579,1534,1539,1304,0.75,0.25,0.04,0.96
4720,3/1/2021,Hoquiam School District,Partial In-Person for All Students,Small Groups + Remote,Small Groups + Remote,,"Students with Disabilities,Other - Write In (Required)",credit deficient,674,24,161,489,489,374,51,0,0,0,505,75,0,0,0,1553,161,0.1,District,Grays Harbor,1583,748,4,831,76,10,20,331,1,125,1020,99,0,56,1183,22,4,49,44,279,1484,1583,1527,400,1561,1579,1534,1539,1304,0.75,0.25,0.04,0.96
4721,3/8/2021,Hoquiam School District,Partial In-Person for All Students,Small Groups + Remote,Small Groups + Remote,,Students with Disabilities,,673,23,159,491,491,367,47,84,236,236,501,71,0,0,0,1541,243,0.16,District,Grays Harbor,1583,748,4,831,76,10,20,331,1,125,1020,99,0,56,1183,22,4,49,44,279,1484,1583,1527,400,1561,1579,1534,1539,1304,0.75,0.25,0.04,0.96
4722,3/15/2021,Hoquiam School District,Partial In-Person for All Students,Partial In-Person for All Students,Small Groups + Remote,,Students with Disabilities,,657,23,160,497,497,333,50,91,242,242,429,77,0,0,0,1419,251,0.18,District,Grays Harbor,1583,748,4,831,76,10,20,331,1,125,1020,99,0,56,1183,22,4,49,44,279,1484,1583,1527,400,1561,1579,1534,1539,1304,0.75,0.25,0.04,0.96
4723,3/22/2021,Hoquiam School District,Partial In-Person for All Students,Partial In-Person for All Students,Small Groups + Remote,,Students with Disabilities,,656,24,160,496,496,334,49,92,242,242,429,75,0,0,0,1419,252,0.18,District,Grays Harbor,1583,748,4,831,76,10,20,331,1,125,1020,99,0,56,1183,22,4,49,44,279,1484,1583,1527,400,1561,1579,1534,1539,1304,0.75,0.25,0.04,0.96
4724,3/29/2021,Hoquiam School District,Partial In-Person for All Students,Partial In-Person for All Students,Partial In-Person for All Students,,Students with Disabilities,,654,23,159,495,495,334,49,87,247,247,499,74,136,363,363,1487,382,0.26,District,Grays Harbor,1583,748,4,831,76,10,20,331,1,125,1020,99,0,56,1183,22,4,49,44,279,1484,1583,1527,400,1561,1579,1534,1539,1304,0.75,0.25,0.04,0.96
4725,4/12/2021,Hoquiam School District,Partial In-Person for All Students,Partial In-Person for All Students,Partial In-Person for All Students,,Students with Disabilities,,661,21,154,507,507,342,48,75,267,267,519,67,142,377,377,1522,371,0.24,District,Grays Harbor,1583,748,4,831,76,10,20,331,1,125,1020,99,0,56,1183,22,4,49,44,279,1484,1583,1527,400,1561,1579,1534,1539,1304,0.75,0.25,0.04,0.96
4726,4/26/2021,Hoquiam School District,Partial In-Person for All Students,Partial In-Person for All Students,Partial In-Person for All Students,,Students with Disabilities,,663,20,148,515,515,339,48,73,266,266,539,69,151,388,388,1541,372,0.24,District,Grays Harbor,1583,748,4,831,76,10,20,331,1,125,1020,99,0,56,1183,22,4,49,44,279,1484,1583,1527,400,1561,1579,1534,1539,1304,0.75,0.25,0.04,0.96
4727,5/3/2021,Hoquiam School District,Partial In-Person for All Students,Partial In-Person for All Students,Partial In-Person for All Students,,Students with Disabilities,,632,20,145,487,487,339,48,74,265,265,541,70,152,389,389,1512,371,0.25,District,Grays Harbor,1583,748,4,831,76,10,20,331,1,125,1020,99,0,56,1183,22,4,49,44,279,1484,1583,1527,400,1561,1579,1534,1539,1304,0.75,0.25,0.04,0.96
4728,5/10/2021,Hoquiam School District,Partial In-Person for All Students,Partial In-Person for All Students,Partial In-Person for All Students,,Students with Disabilities,,659,20,143,516,516,340,48,74,266,266,541,68,156,385,385,1540,373,0.24,District,Grays Harbor,1583,748,4,831,76,10,20,331,1,125,1020,99,0,56,1183,22,4,49,44,279,1484,1583,1527,400,1561,1579,1534,1539,1304,0.75,0.25,0.04,0.96
4729,5/17/2021,Hoquiam School District,Partial In-Person for All Students,Partial In-Person for All Students,Partial In-Person for All Students,,Students with Disabilities,,659,20,143,516,516,338,48,74,264,264,542,69,156,386,386,1539,373,0.24,District,Grays Harbor,1583,748,4,831,76,10,20,331,1,125,1020,99,0,56,1183,22,4,49,44,279,1484,1583,1527,400,1561,1579,1534,1539,1304,0.75,0.25,0.04,0.96
4730,5/31/2021,Hoquiam School District,100% Remote,100% Remote,100% Remote,,Students with Disabilities,,661,20,0,0,0,338,48,0,0,0,439,70,0,0,0,1438,0,0,District,Grays Harbor,1583,748,4,831,76,10,20,331,1,125,1020,99,0,56,1183,22,4,49,44,279,1484,1583,1527,400,1561,1579,1534,1539,1304,0.75,0.25,0.04,0.96
4731,1/25/2021,Kent School District,100% Remote,100% Remote,100% Remote,,,,13874,0,0,0,0,4057,0,0,0,0,7701,288,0,0,0,25632,0,0,District,King,25739,12457,5,13277,73,5524,3315,5956,740,2487,7643,5674,2139,271,13509,24,128,631,1166,2989,20065,23600,25468,12230,25715,25611,25108,24573,22750,0.52,0.48,0.01,0.99
4732,2/1/2021,Kent School District,100% Remote,100% Remote,100% Remote,,,,13874,0,0,0,0,4057,0,0,0,0,7701,288,0,0,0,25632,0,0,District,King,25739,12457,5,13277,73,5524,3315,5956,740,2487,7643,5674,2139,271,13509,24,128,631,1166,2989,20065,23600,25468,12230,25715,25611,25108,24573,22750,0.52,0.48,0.01,0.99
4733,2/8/2021,Kent School District,100% Remote,100% Remote,100% Remote,,,,13874,0,0,0,0,4057,0,0,0,0,7701,288,0,0,0,25632,0,0,District,King,25739,12457,5,13277,73,5524,3315,5956,740,2487,7643,5674,2139,271,13509,24,128,631,1166,2989,20065,23600,25468,12230,25715,25611,25108,24573,22750,0.52,0.48,0.01,0.99
4734,2/15/2021,Kent School District,100% Remote,100% Remote,100% Remote,,,,13874,0,0,0,0,4057,0,0,0,0,7701,288,0,0,0,25632,0,0,District,King,25739,12457,5,13277,73,5524,3315,5956,740,2487,7643,5674,2139,271,13509,24,128,631,1166,2989,20065,23600,25468,12230,25715,25611,25108,24573,22750,0.52,0.48,0.01,0.99
4735,2/22/2021,Kent School District,100% Remote,100% Remote,100% Remote,,,,13852,0,0,0,0,4040,0,0,0,0,7667,288,0,0,0,25559,0,0,District,King,25739,12457,5,13277,73,5524,3315,5956,740,2487,7643,5674,2139,271,13509,24,128,631,1166,2989,20065,23600,25468,12230,25715,25611,25108,24573,22750,0.52,0.48,0.01,0.99
4736,3/1/2021,Kent School District,100% Remote,100% Remote,100% Remote,,,,13852,0,0,0,0,4038,0,0,0,0,7668,288,0,0,0,25558,0,0,District,King,25739,12457,5,13277,73,5524,3315,5956,740,2487,7643,5674,2139,271,13509,24,128,631,1166,2989,20065,23600,25468,12230,25715,25611,25108,24573,22750,0.52,0.48,0.01,0.99
4737,3/8/2021,Kent School District,100% Remote,100% Remote,100% Remote,,,,13852,0,0,0,0,4035,0,0,0,0,7666,288,0,0,0,25553,0,0,District,King,25739,12457,5,13277,73,5524,3315,5956,740,2487,7643,5674,2139,271,13509,24,128,631,1166,2989,20065,23600,25468,12230,25715,25611,25108,24573,22750,0.52,0.48,0.01,0.99
4738,3/15/2021,Kent School District,100% Remote,100% Remote,100% Remote,,,,13857,0,0,0,0,4032,0,0,0,0,7659,288,0,0,0,25548,0,0,District,King,25739,12457,5,13277,73,5524,3315,5956,740,2487,7643,5674,2139,271,13509,24,128,631,1166,2989,20065,23600,25468,12230,25715,25611,25108,24573,22750,0.52,0.48,0.01,0.99
4739,3/22/2021,Kent School District,100% Remote,100% Remote,100% Remote,,,,13855,0,0,0,0,4030,0,0,0,0,7658,288,0,0,0,25543,0,0,District,King,25739,12457,5,13277,73,5524,3315,5956,740,2487,7643,5674,2139,271,13509,24,128,631,1166,2989,20065,23600,25468,12230,25715,25611,25108,24573,22750,0.52,0.48,0.01,0.99
4740,3/29/2021,Kent School District,100% Remote,100% Remote,100% Remote,,,,13852,0,0,0,0,4028,0,0,0,0,7645,288,0,0,0,25525,0,0,District,King,25739,12457,5,13277,73,5524,3315,5956,740,2487,7643,5674,2139,271,13509,24,128,631,1166,2989,20065,23600,25468,12230,25715,25611,25108,24573,22750,0.52,0.48,0.01,0.99
4741,4/12/2021,Kent School District,Partial In-Person for All Students,100% Remote,100% Remote,,,,13824,0,0,6590,6996,4031,0,0,0,0,7643,295,0,0,0,25498,0,0,District,King,25739,12457,5,13277,73,5524,3315,5956,740,2487,7643,5674,2139,271,13509,24,128,631,1166,2989,20065,23600,25468,12230,25715,25611,25108,24573,22750,0.52,0.48,0.01,0.99
4742,4/19/2021,Kent School District,Partial In-Person for All Students,Partial In-Person for All Students,Partial In-Person for All Students,,,,13830,0,6664,7166,7166,4026,0,2268,1758,1758,7620,313,5135,2485,2485,25476,14067,0.55,District,King,25739,12457,5,13277,73,5524,3315,5956,740,2487,7643,5674,2139,271,13509,24,128,631,1166,2989,20065,23600,25468,12230,25715,25611,25108,24573,22750,0.52,0.48,0.01,0.99
4743,4/26/2021,Kent School District,Partial In-Person for All Students,Partial In-Person for All Students,Partial In-Person for All Students,,,,13825,0,6652,7173,7173,4028,0,2274,1754,1754,7616,321,5136,2480,2480,25469,14062,0.55,District,King,25739,12457,5,13277,73,5524,3315,5956,740,2487,7643,5674,2139,271,13509,24,128,631,1166,2989,20065,23600,25468,12230,25715,25611,25108,24573,22750,0.52,0.48,0.01,0.99
4744,5/3/2021,Kent School District,Partial In-Person for All Students,Partial In-Person for All Students,Partial In-Person for All Students,,,,13825,0,6652,7173,7173,4025,0,2276,1750,1750,7592,289,5116,2504,2504,25442,14044,0.55,District,King,25739,12457,5,13277,73,5524,3315,5956,740,2487,7643,5674,2139,271,13509,24,128,631,1166,2989,20065,23600,25468,12230,25715,25611,25108,24573,22750,0.52,0.48,0.01,0.99
4745,5/10/2021,Kent School District,Partial In-Person for All Students,Partial In-Person for All Students,Partial In-Person for All Students,,,,13819,0,6654,7165,7165,4022,0,2261,1761,1761,7593,299,5057,2537,2537,25434,13972,0.55,District,King,25739,12457,5,13277,73,5524,3315,5956,740,2487,7643,5674,2139,271,13509,24,128,631,1166,2989,20065,23600,25468,12230,25715,25611,25108,24573,22750,0.52,0.48,0.01,0.99
4746,5/17/2021,Kent School District,Partial In-Person for All Students,Partial In-Person for All Students,Partial In-Person for All Students,,,,13820,0,6638,7182,7182,4019,0,2243,1777,1777,7585,266,5046,2539,2539,25424,13927,0.55,District,King,25739,12457,5,13277,73,5524,3315,5956,740,2487,7643,5674,2139,271,13509,24,128,631,1166,2989,20065,23600,25468,12230,25715,25611,25108,24573,22750,0.52,0.48,0.01,0.99
4747,5/24/2021,Kent School District,Partial In-Person for All Students,Partial In-Person for All Students,Partial In-Person for All Students,,,,13817,0,6657,7160,7160,4010,0,2238,1773,1773,7582,267,5062,2520,2520,25409,13957,0.55,District,King,25739,12457,5,13277,73,5524,3315,5956,740,2487,7643,5674,2139,271,13509,24,128,631,1166,2989,20065,23600,25468,12230,25715,25611,25108,24573,22750,0.52,0.48,0.01,0.99
4748,5/31/2021,Kent School District,Partial In-Person for All Students,Partial In-Person for All Students,Partial In-Person for All Students,,,,13804,0,6655,7149,7149,4008,0,2238,1770,1770,7573,245,5061,2512,2512,25385,13954,0.55,District,King,25739,12457,5,13277,73,5524,3315,5956,740,2487,7643,5674,2139,271,13509,24,128,631,1166,2989,20065,23600,25468,12230,25715,25611,25108,24573,22750,0.52,0.48,0.01,0.99
4749,1/25/2021,LaCrosse School District,Partial In-Person for All Students,Partial In-Person for All Students,Partial In-Person for All Students,,,,40,1,1,40,40,19,0,0,19,19,24,1,1,24,24,83,2,0.02,District,Whitman,88,40,1,47,1,0,0,4,0,0,83,0,2,0,35,0,0,5,0,11,88,86,88,53,88,88,83,88,77,0.4,0.6,0,1
4750,2/1/2021,LaCrosse School District,Partial In-Person for All Students,Partial In-Person for All Students,Partial In-Person for All Students,,,,40,2,2,40,40,19,0,0,19,19,24,1,1,24,24,83,3,0.04,District,Whitman,88,40,1,47,1,0,0,4,0,0,83,0,2,0,35,0,0,5,0,11,88,86,88,53,88,88,83,88,77,0.4,0.6,0,1
4751,2/22/2021,LaCrosse School District,Typical/Traditional In-Person,Typical/Traditional In-Person,Typical/Traditional In-Person,,,,40,0,0,40,40,19,0,0,19,19,23,0,1,22,22,82,1,0.01,District,Whitman,88,40,1,47,1,0,0,4,0,0,83,0,2,0,35,0,0,5,0,11,88,86,88,53,88,88,83,88,77,0.4,0.6,0,1
4752,3/1/2021,LaCrosse School District,Typical/Traditional In-Person,Typical/Traditional In-Person,Typical/Traditional In-Person,,,,40,0,0,40,40,19,0,0,19,19,23,0,1,22,22,82,1,0.01,District,Whitman,88,40,1,47,1,0,0,4,0,0,83,0,2,0,35,0,0,5,0,11,88,86,88,53,88,88,83,88,77,0.4,0.6,0,1
4753,3/8/2021,LaCrosse School District,Typical/Traditional In-Person,Typical/Traditional In-Person,Typical/Traditional In-Person,,,,40,0,0,40,40,19,0,0,19,19,23,0,1,22,22,82,1,0.01,District,Whitman,88,40,1,47,1,0,0,4,0,0,83,0,2,0,35,0,0,5,0,11,88,86,88,53,88,88,83,88,77,0.4,0.6,0,1
4754,3/29/2021,LaCrosse School District,Typical/Traditional In-Person,Typical/Traditional In-Person,Typical/Traditional In-Person,,,,40,0,0,40,40,19,0,0,19,19,23,0,1,22,22,82,1,0.01,District,Whitman,88,40,1,47,1,0,0,4,0,0,83,0,2,0,35,0,0,5,0,11,88,86,88,53,88,88,83,88,77,0.4,0.6,0,1
4755,4/12/2021,LaCrosse School District,Typical/Traditional In-Person,Typical/Traditional In-Person,Typical/Traditional In-Person,,,,40,0,0,40,40,19,0,0,19,19,23,0,1,22,22,82,1,0.01,District,Whitman,88,40,1,47,1,0,0,4,0,0,83,0,2,0,35,0,0,5,0,11,88,86,88,53,88,88,83,88,77,0.4,0.6,0,1
4756,4/19/2021,LaCrosse School District,Typical/Traditional In-Person,Typical/Traditional In-Person,Typical/Traditional In-Person,,,,40,0,0,40,40,19,0,0,19,19,23,0,1,22,22,82,1,0.01,District,Whitman,88,40,1,47,1,0,0,4,0,0,83,0,2,0,35,0,0,5,0,11,88,86,88,53,88,88,83,88,77,0.4,0.6,0,1
4757,4/26/2021,LaCrosse School District,Typical/Traditional In-Person,Typical/Traditional In-Person,Typical/Traditional In-Person,,,,40,0,0,40,40,19,0,0,19,19,23,0,1,22,22,82,1,0.01,District,Whitman,88,40,1,47,1,0,0,4,0,0,83,0,2,0,35,0,0,5,0,11,88,86,88,53,88,88,83,88,77,0.4,0.6,0,1
4758,5/10/2021,LaCrosse School District,Typical/Traditional In-Person,Typical/Traditional In-Person,Typical/Traditional In-Person,,,,40,0,0,40,40,19,0,0,19,19,23,0,1,22,22,82,1,0.01,District,Whitman,88,40,1,47,1,0,0,4,0,0,83,0,2,0,35,0,0,5,0,11,88,86,88,53,88,88,83,88,77,0.4,0.6,0,1
4759,5/17/2021,LaCrosse School District,Typical/Traditional In-Person,Typical/Traditional In-Person,Typical/Traditional In-Person,,,,40,0,0,40,40,19,0,0,19,19,23,0,1,22,22,82,1,0.01,District,Whitman,88,40,1,47,1,0,0,4,0,0,83,0,2,0,35,0,0,5,0,11,88,86,88,53,88,88,83,88,77,0.4,0.6,0,1
4760,5/24/2021,LaCrosse School District,Typical/Traditional In-Person,Typical/Traditional In-Person,Typical/Traditional In-Person,,,,40,0,0,40,40,19,0,0,19,19,23,0,1,22,22,82,1,0.01,District,Whitman,88,40,1,47,1,0,0,4,0,0,83,0,2,0,35,0,0,5,0,11,88,86,88,53,88,88,83,88,77,0.4,0.6,0,1
